file,bytes,role,functions_or_fields,paper_location,usage_boundary
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_075_multicore_res.json,65747,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_076_multicore_res.json,376239,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_077_multicore_res.json,39449,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_078_multicore_res.json,8280,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_079_multicore_res.json,187386,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_080_multicore_res.json,9209,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_081_multicore_res.json,30495,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_082_multicore_res.json,36046,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_083_multicore_res.json,33658,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_084_multicore_res.json,78824,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_085_multicore_res.json,196084,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_086_multicore_res.json,46499,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_087_multicore_res.json,282706,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_088_multicore_res.json,29370,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_089_multicore_res.json,45152,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_090_multicore_res.json,14042,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_091_multicore_res.json,362724,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_092_multicore_res.json,172997,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_093_multicore_res.json,4396,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_094_multicore_res.json,5392,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_095_multicore_res.json,32582,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_096_multicore_res.json,10414,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_097_multicore_res.json,59220,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_098_multicore_res.json,11857,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_099_multicore_res.json,55971,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n1/case_100_multicore_res.json,12140,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_001_multicore_res.json,4770,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_002_multicore_res.json,16328,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_003_multicore_res.json,123723,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_004_multicore_res.json,6176,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_005_multicore_res.json,36043,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_006_multicore_res.json,5960,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_007_multicore_res.json,34054,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_008_multicore_res.json,7092,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_009_multicore_res.json,53402,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_010_multicore_res.json,5616,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_011_multicore_res.json,5553,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_012_multicore_res.json,8399,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_013_multicore_res.json,17033,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_014_multicore_res.json,421577,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_015_multicore_res.json,8745,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_016_multicore_res.json,227963,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_017_multicore_res.json,12017,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_018_multicore_res.json,24272,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_019_multicore_res.json,5439,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_020_multicore_res.json,62060,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_021_multicore_res.json,34792,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_022_multicore_res.json,11774,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_023_multicore_res.json,8630,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_024_multicore_res.json,68383,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_025_multicore_res.json,176963,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_026_multicore_res.json,5558,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_027_multicore_res.json,12230,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_028_multicore_res.json,210627,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_029_multicore_res.json,6877,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第九轮成果/方案/p1/n2/case_030_multicore_res.json,90773,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
